 accuracy	 gpsAltitude	 latitude	 longitude	 pressure
14	100482361	37.96983991	-87.57069024	1002061523
14	99511353	37.96982602	-87.57068164	1002049805
15	100037109	37.96980546	-87.57068063	1002043701
15	99609497	37.96978493	-87.57068776	1002090088
16	98906128	37.96976547	-87.57069712	1002111328
16	98057068	37.96975007	-87.57070612	1002099854
16	99806213	37.96973265	-87.57071127	1002113770
16	100327271	37.96971675	-87.57071425	1002183105
17	99793884	37.96970459	-87.57071348	1002141113
17	99711426	37.96969272	-87.57071119	1002097412
17	98553406	37.96968173	-87.57071075	1002117920
16	98774597	37.96967737	-87.57072596	1002083252
15	98303772	37.96967466	-87.5707457	1002058838
15	99367676	37.96966945	-87.57075065	1002181152
15	99685547	37.96966215	-87.57074668	1002121094
15	99792358	37.96965736	-87.57074397	1002120605
15	99382568	37.96965749	-87.57074741	1002076172
14	98060791	37.96966592	-87.57075001	1002068848
14	99151917	37.96967316	-87.57075249	1002091797
14	98070557	37.96967636	-87.57075959	1002115723
14	97713806	37.96967975	-87.57076916	1002117432
14	97669434	37.96968581	-87.5707802	1002092773
14	97773315	37.96969031	-87.57078994	1002075195
14	97256714	37.9696971	-87.57080315	1002114502
14	96951294	37.96970442	-87.57081954	1002108887
14	96770691	37.96971178	-87.57083337	1002104980
14	95989624	37.96972205	-87.57084168	1002126221
14	96661072	37.96973002	-87.57084706	1002105225
14	97125610	37.96973782	-87.57085068	1002121582
13	97561035	37.96974039	-87.57084895	1002147949
13	97165161	37.96973649	-87.57085029	1002112793
13	96989746	37.96972914	-87.57085371	1002157715
14	94763306	37.96972245	-87.57085754	1002134521
14	95524597	37.96971957	-87.57086416	1002153320
14	94666809	37.96971828	-87.57087509	1002169189
14	94195679	37.96972127	-87.57088816	1002104492
15	94677490	37.96972358	-87.57090398	1002169922
15	92817993	37.96973719	-87.57092496	1002087891
15	92632568	37.96974562	-87.57092547	1002157227
15	95475708	37.96975748	-87.57092248	1002093018
15	96163696	37.96976288	-87.57091527	1002095215
15	97409119	37.96976492	-87.57091086	1002112061
16	97191772	37.9697607	-87.5709109	1002039795
16	97982605	37.96975368	-87.5709152	1002067383
16	98006104	37.96975263	-87.57092487	1002112305
16	99515808	37.96975969	-87.57093573	1002066406
16	96750916	37.96977295	-87.57094761	1002168945
18	97661316	37.96978426	-87.57094664	1002193604
17	97766357	37.96979209	-87.57094282	1002150146
18	98036682	37.96979677	-87.57094112	1002131104
18	97931580	37.96980478	-87.57094335	1002087646
18	97630798	37.96981003	-87.57095176	1002101318
17	96751892	37.96981827	-87.57096455	1002094482
17	96904968	37.96982379	-87.57097607	1002118652
16	96880249	37.96982631	-87.57098398	1002060059
15	96263550	37.96983437	-87.57099905	1002037598
15	95110657	37.96984152	-87.57101213	1002035645
15	93492371	37.96985389	-87.57103263	1002033447
16	87841675	37.96988004	-87.57106478	1002031006
16	85810852	37.96990222	-87.57108079	1002057373
16	84763000	37.96992267	-87.57109493	1002062500
16	84497375	37.96993743	-87.57109213	1002084229
16	84649719	37.96994525	-87.57108858	1002091797
17	85162231	37.96994987	-87.57108538	1002011719
18	85480530	37.96995305	-87.57108464	1001988525
17	85672791	37.96995703	-87.57108466	1002108398
17	86079773	37.96996322	-87.57108483	1002145996
17	85952393	37.96997109	-87.57108277	1002135010
17	86078186	37.96997743	-87.57108109	1002113525
18	86084656	37.96998107	-87.57108025	1002057373
18	86068054	37.96998351	-87.57107975	1002047607
17	86259155	37.96998487	-87.57108061	1002047607
17	89252930	37.97000161	-87.57109346	1002074707
16	91875732	37.97002315	-87.57109629	1002087402
14	90908630	37.97003946	-87.57109381	1002101563
14	92622559	37.9700538	-87.57109045	1002086914
13	94397522	37.97007584	-87.57107705	1001994385
14	95188538	37.97010037	-87.57106	1002058105
13	96539551	37.9701252	-87.57104866	1002039551
13	96912354	37.97014368	-87.57103785	1001915771
12	98498230	37.97016473	-87.57102813	1002066895
12	97247375	37.9701848	-87.57101492	1002000977
12	95780151	37.97019988	-87.57100297	1002079834
6	96571655	37.97021026	-87.57099225	1002142578
6	98739563	37.97022289	-87.57098306	1002075195
8	97871521	37.97023637	-87.57097028	1002021240
8	97743896	37.9702482	-87.57095901	1002014404
8	96969910	37.97026322	-87.57094346	1002034424
9	97472595	37.97028312	-87.57092761	1002059082
9	97060974	37.97030298	-87.57091548	1002087402
8	96944397	37.97032545	-87.57090779	1002062256
9	94972046	37.97034845	-87.5708975	1002059814
8	95899475	37.97037335	-87.57088627	1002078857
8	96325928	37.9703992	-87.57087185	1002068359
8	95331726	37.97041924	-87.57085941	1002036133
8	96031128	37.97043475	-87.57084974	1002043701
9	96676208	37.97044858	-87.57084224	1002050049
9	96954834	37.97046229	-87.5708351	1002021484
8	96705933	37.97047682	-87.57082957	1002018555
8	96766174	37.970486	-87.57082389	1002088135
6	96761230	37.97049387	-87.57081363	1002089844
6	96599121	37.97050074	-87.57080347	1002005859
6	96179016	37.97320097	-87.57798457	1002602539
6	96179016	37.97320097	-87.57798457	1002598633
6	96179016	37.97320097	-87.57798457	1002621582
6	96179016	37.97320097	-87.57798457	1002628906
6	96179016	37.97320097	-87.57798457	1002618408
6	96179016	37.97320097	-87.57798457	1002619873
6	96179016	37.97320097	-87.57798457	1002608398
6	96179016	37.97320097	-87.57798457	1002610840
6	96179016	37.97320097	-87.57798457	1002625244
6	96179016	37.97320097	-87.57798457	1002620117
6	96179016	37.97320097	-87.57798457	1002623535
6	96179016	37.97320097	-87.57798457	1002611328
6	96179016	37.97320097	-87.57798457	1002620361
6	96179016	37.97320097	-87.57798457	1002590332
6	96179016	37.97320097	-87.57798457	1002580566
6	96179016	37.97320097	-87.57798457	1002562012
6	96179016	37.97320097	-87.57798457	1002559570
6	96179016	37.97320097	-87.57798457	1002555420
6	96179016	37.97320097	-87.57798457	1002543213
6	96179016	37.97320097	-87.57798457	1002527832
6	96179016	37.97320097	-87.57798457	1002517090
6	96179016	37.97320097	-87.57798457	1002500732
6	96179016	37.97320097	-87.57798457	1002485596
6	96179016	37.97320097	-87.57798457	1002467041
6	96179016	37.97320097	-87.57798457	1002453125
6	96179016	37.97320097	-87.57798457	1002424561
6	96179016	37.97320097	-87.57798457	1002427734
6	96179016	37.97320097	-87.57798457	1002420410
6	96179016	37.97320097	-87.57798457	1002394531
6	96179016	37.97320097	-87.57798457	1002388672
6	96179016	37.97320097	-87.57798457	1002380859
6	96179016	37.97320097	-87.57798457	1002365723
6	96179016	37.97320097	-87.57798457	1002345703
6	96179016	37.97320097	-87.57798457	1002328857
6	96179016	37.97320097	-87.57798457	1002318604
6	96179016	37.97320097	-87.57798457	1002292725
6	96179016	37.97320097	-87.57798457	1002309570
6	96179016	37.97320097	-87.57798457	1002274170
6	96179016	37.97320097	-87.57798457	1002263916
6	96179016	37.97320097	-87.57798457	1002238525
6	96179016	37.97320097	-87.57798457	1002219971
6	96179016	37.97320097	-87.57798457	1002219238
6	96179016	37.97320097	-87.57798457	1002193604
6	96179016	37.97320097	-87.57798457	1002172607
6	96179016	37.97320097	-87.57798457	1002168701
6	96179016	37.97320097	-87.57798457	1002163818
6	96179016	37.97320097	-87.57798457	1002138184
6	96179016	37.97320097	-87.57798457	1002127930
6	96179016	37.97320097	-87.57798457	1002130859
6	96179016	37.97320097	-87.57798457	1002115479
6	96179016	37.97320097	-87.57798457	1002088379
6	96179016	37.97320097	-87.57798457	1002089111
6	96179016	37.97320097	-87.57798457	1002090332
6	96179016	37.97320097	-87.57798457	1002084717
6	96179016	37.97320097	-87.57798457	1002089111
6	96179016	37.97320097	-87.57798457	1002094482
6	96179016	37.97320097	-87.57798457	1002065674
6	96179016	37.97320097	-87.57798457	1002087646
6	96179016	37.97320097	-87.57798457	1002081787
6	96179016	37.97320097	-87.57798457	1002080322
6	96179016	37.97320097	-87.57798457	1002080078
6	96179016	37.97320097	-87.57798457	1002072021
6	96179016	37.97320097	-87.57798457	1002087646
6	96179016	37.97320097	-87.57798457	1002080322
6	96179016	37.97320097	-87.57798457	1002102051
6	96179016	37.97320097	-87.57798457	1002075439
6	96179016	37.97320097	-87.57798457	1002072510
6	96179016	37.97320097	-87.57798457	1002089844
6	96179016	37.97320097	-87.57798457	1002075439
6	96179016	37.97320097	-87.57798457	1002083252
6	96179016	37.97320097	-87.57798457	1002067139
6	96179016	37.97320097	-87.57798457	1002082275
6	96179016	37.97320097	-87.57798457	1002095215
6	96179016	37.97320097	-87.57798457	1002066650
6	96179016	37.97320097	-87.57798457	1002066162
6	96179016	37.97320097	-87.57798457	1002063477
6	96179016	37.97320097	-87.57798457	1002064941
6	96179016	37.97320097	-87.57798457	1002060791
6	96179016	37.97320097	-87.57798457	1002073242
6	96179016	37.97320097	-87.57798457	1002079834
6	96179016	37.97320097	-87.57798457	1001713623
6	96179016	37.97320097	-87.57798457	1001592529
6	96179016	37.97320097	-87.57798457	1001589844
6	96179016	37.97320097	-87.57798457	1001583008
6	96179016	37.97320097	-87.57798457	1001600586
6	96179016	37.97320097	-87.57798457	1001601318
6	96179016	37.97320097	-87.57798457	1001604980
6	96179016	37.97320097	-87.57798457	1001594971
6	96179016	37.97320097	-87.57798457	1001601563
6	96179016	37.97320097	-87.57798457	1001590820
6	96179016	37.97320097	-87.57798457	1001592529
6	96179016	37.97320097	-87.57798457	1001593262
6	96179016	37.97320097	-87.57798457	1001586914
6	96179016	37.97320097	-87.57798457	1001582520
6	96179016	37.97320097	-87.57798457	1001587891
6	96179016	37.97320097	-87.57798457	1001588135
6	96179016	37.97320097	-87.57798457	1001586426
6	96179016	37.97320097	-87.57798457	1001593750
6	96179016	37.97320097	-87.57798457	1001593018
6	96179016	37.97320097	-87.57798457	1001604980
6	96179016	37.97320097	-87.57798457	1001588379
6	96179016	37.97320097	-87.57798457	1001604980
6	96179016	37.97320097	-87.57798457	1001605225
6	96179016	37.97320097	-87.57798457	1001592773
6	96179016	37.97320097	-87.57798457	1001594727
6	96179016	37.97320097	-87.57798457	1001611084
6	96179016	37.97320097	-87.57798457	1001624023
6	96179016	37.97320097	-87.57798457	1001612305
6	96179016	37.97320097	-87.57798457	1001608643
6	96179016	37.97320097	-87.57798457	1001602295
6	96179016	37.97320097	-87.57798457	1001613525
6	96179016	37.97320097	-87.57798457	1001597900
6	96179016	37.97320097	-87.57798457	1001602051
6	96179016	37.97320097	-87.57798457	1001596436
6	96179016	37.97320097	-87.57798457	1001602295
6	96179016	37.97320097	-87.57798457	1001603516
6	96179016	37.97320097	-87.57798457	1001583008
6	96179016	37.97320097	-87.57798457	1001574951
6	96179016	37.97320097	-87.57798457	1001599609
6	96179016	37.97320097	-87.57798457	1001589844
6	96179016	37.97320097	-87.57798457	1001583252
6	96179016	37.97320097	-87.57798457	1001594238
6	96179016	37.97320097	-87.57798457	1001586670
6	96179016	37.97320097	-87.57798457	1001578857
6	96179016	37.97320097	-87.57798457	1001578125
6	96179016	37.97320097	-87.57798457	1001581055
6	96179016	37.97320097	-87.57798457	1001569580
6	96179016	37.97320097	-87.57798457	1001562988
6	96179016	37.97320097	-87.57798457	1001572510
6	96179016	37.97320097	-87.57798457	1001557861
6	96179016	37.97320097	-87.57798457	1001549316
6	96179016	37.97320097	-87.57798457	1001520996
6	96179016	37.97320097	-87.57798457	1001503906
6	96179016	37.97320097	-87.57798457	1001490234
6	96179016	37.97320097	-87.57798457	1001488037
6	96179016	37.97320097	-87.57798457	1001476807
6	96179016	37.97320097	-87.57798457	1001469971
6	96179016	37.97320097	-87.57798457	1001442383
6	96179016	37.97320097	-87.57798457	1001440186
6	96179016	37.97320097	-87.57798457	1001420410
6	96179016	37.97320097	-87.57798457	1001424561
6	96179016	37.97320097	-87.57798457	1001388672
6	96179016	37.97320097	-87.57798457	1001387695
6	96179016	37.97320097	-87.57798457	1001376465
6	96179016	37.97320097	-87.57798457	1001369141
6	96179016	37.97320097	-87.57798457	1001344727
6	96179016	37.97320097	-87.57798457	1001350586
6	96179016	37.97320097	-87.57798457	1001345703
6	96179016	37.97320097	-87.57798457	1001310059
6	96179016	37.97320097	-87.57798457	1001307129
6	96179016	37.97320097	-87.57798457	1001310791
6	96179016	37.97320097	-87.57798457	1001279541
6	96179016	37.97320097	-87.57798457	1001263916
6	96179016	37.97320097	-87.57798457	1001267822
6	96179016	37.97320097	-87.57798457	1001241699
6	96179016	37.97320097	-87.57798457	1001245117
6	96179016	37.97320097	-87.57798457	1001234619
6	96179016	37.97320097	-87.57798457	1001214844
6	96179016	37.97320097	-87.57798457	1001218506
6	96179016	37.97320097	-87.57798457	1001211670
6	96179016	37.97320097	-87.57798457	1001215088
6	96179016	37.97320097	-87.57798457	1001217529
6	96179016	37.97320097	-87.57798457	1001222656
6	96179016	37.97320097	-87.57798457	1001229736
6	96179016	37.97320097	-87.57798457	1001223633
6	96179016	37.97320097	-87.57798457	1001222656
6	96179016	37.97320097	-87.57798457	1001229980
6	96179016	37.97320097	-87.57798457	1001219727
6	96179016	37.97320097	-87.57798457	1001225098
6	96179016	37.97320097	-87.57798457	1001195801
6	96179016	37.97320097	-87.57798457	1001219238
6	96179016	37.97320097	-87.57798457	1001211914
6	96179016	37.97320097	-87.57798457	1001226318
6	96179016	37.97320097	-87.57798457	1001218506
6	96179016	37.97320097	-87.57798457	1001216309
6	96179016	37.97320097	-87.57798457	1001194580
6	96179016	37.97320097	-87.57798457	1001199463
6	96179016	37.97320097	-87.57798457	1001219238
6	96179016	37.97320097	-87.57798457	1001195068
6	96179016	37.97320097	-87.57798457	1001192627
6	96179016	37.97320097	-87.57798457	1001195801
6	96179016	37.97320097	-87.57798457	1001208740
6	96179016	37.97320097	-87.57798457	1001201904
6	96179016	37.97320097	-87.57798457	1001199951
6	96179016	37.97320097	-87.57798457	1001210449
6	96179016	37.97320097	-87.57798457	1001195557
6	96179016	37.97320097	-87.57798457	1001198242
6	96179016	37.97320097	-87.57798457	1001204834
6	96179016	37.97320097	-87.57798457	1001203125
6	96179016	37.97320097	-87.57798457	1001191895
6	96179016	37.97320097	-87.57798457	1001192383
6	96179016	37.97320097	-87.57798457	1001200928
6	96179016	37.97320097	-87.57798457	1001213379
6	96179016	37.97320097	-87.57798457	1001200684
6	96179016	37.97320097	-87.57798457	1001213867
6	96179016	37.97320097	-87.57798457	1001220215
6	96179016	37.97320097	-87.57798457	1001215820
6	96179016	37.97320097	-87.57798457	1001200928
6	96179016	37.97320097	-87.57798457	1001221191
6	96179016	37.97320097	-87.57798457	1001221436
6	96179016	37.97320097	-87.57798457	1001205322
6	96179016	37.97320097	-87.57798457	1001208008
6	96179016	37.97320097	-87.57798457	1001228271
6	96179016	37.97320097	-87.57798457	1001213135
6	96179016	37.97320097	-87.57798457	1001220703
6	96179016	37.97320097	-87.57798457	1001218018
6	96179016	37.97320097	-87.57798457	1001210205
6	96179016	37.97320097	-87.57798457	1001215332
6	96179016	37.97320097	-87.57798457	1001206055
6	96179016	37.97320097	-87.57798457	1001205566
6	96179016	37.97320097	-87.57798457	1001201172
6	96179016	37.97320097	-87.57798457	1001191895
6	96179016	37.97320097	-87.57798457	1001200684
6	96179016	37.97320097	-87.57798457	1001177246
6	96179016	37.97320097	-87.57798457	1001163330
6	96179016	37.97320097	-87.57798457	1001155273
6	96179016	37.97320097	-87.57798457	1001144287
6	96179016	37.97320097	-87.57798457	1001119385
6	96179016	37.97320097	-87.57798457	1001119873
6	96179016	37.97320097	-87.57798457	1001103271
6	96179016	37.97320097	-87.57798457	1001082520
6	96179016	37.97320097	-87.57798457	1001083984
6	96179016	37.97320097	-87.57798457	1001070068
6	96179016	37.97320097	-87.57798457	1001048828
6	96179016	37.97320097	-87.57798457	1001032227
6	96179016	37.97320097	-87.57798457	1001018311
6	96179016	37.97320097	-87.57798457	1001000000
6	96179016	37.97320097	-87.57798457	1000988525
6	96179016	37.97320097	-87.57798457	1000984619
6	96179016	37.97320097	-87.57798457	1000963867
6	96179016	37.97320097	-87.57798457	1000945557
6	96179016	37.97320097	-87.57798457	1000927490
6	96179016	37.97320097	-87.57798457	1000901855
6	96179016	37.97320097	-87.57798457	1000895020
6	96179016	37.97320097	-87.57798457	1000904541
6	96179016	37.97320097	-87.57798457	1000888672
6	96179016	37.97320097	-87.57798457	1000890869
6	96179016	37.97320097	-87.57798457	1000883301
6	96179016	37.97320097	-87.57798457	1000872559
6	96179016	37.97320097	-87.57798457	1000867676
6	96179016	37.97320097	-87.57798457	1000855469
6	96179016	37.97320097	-87.57798457	1000863037
6	96179016	37.97320097	-87.57798457	1000849609
6	96179016	37.97320097	-87.57798457	1000837158
6	96179016	37.97320097	-87.57798457	1000841553
6	96179016	37.97320097	-87.57798457	1000835205
6	96179016	37.97320097	-87.57798457	1000829590
6	96179016	37.97320097	-87.57798457	1000837402
6	96179016	37.97320097	-87.57798457	1000842041
6	96179016	37.97320097	-87.57798457	1000829834
6	96179016	37.97320097	-87.57798457	1000847900
6	96179016	37.97320097	-87.57798457	1000839111
6	96179016	37.97320097	-87.57798457	1000832275
6	96179016	37.97320097	-87.57798457	1000860596
6	96179016	37.97320097	-87.57798457	1000836426
6	96179016	37.97320097	-87.57798457	1000837891
6	96179016	37.97320097	-87.57798457	1000843750
6	96179016	37.97320097	-87.57798457	1000826660
6	96179016	37.97320097	-87.57798457	1000811035
6	96179016	37.97320097	-87.57798457	1000815430
6	96179016	37.97320097	-87.57798457	1000818604
6	96179016	37.97320097	-87.57798457	1000825928
6	96179016	37.97320097	-87.57798457	1000825195
6	96179016	37.97320097	-87.57798457	1000818115
6	96179016	37.97320097	-87.57798457	1000811768
6	96179016	37.97320097	-87.57798457	1000802002
6	96179016	37.97320097	-87.57798457	1000792725
6	96179016	37.97320097	-87.57798457	1000808350
6	96179016	37.97320097	-87.57798457	1000811523
6	96179016	37.97320097	-87.57798457	1000800293
6	96179016	37.97320097	-87.57798457	1000806152
6	96179016	37.97320097	-87.57798457	1000806396
6	96179016	37.97320097	-87.57798457	1000810303
43	96459351	37.97253065	-87.5780691	1000802979
44	96310547	37.9725725	-87.57811345	1000798584
39	98010132	37.97261775	-87.57814456	1000805420
39	97838928	37.97266185	-87.57817171	1000822266
39	97813293	37.97270407	-87.57819798	1000818115
39	97790344	37.97274396	-87.57822441	1000834229
41	97802368	37.97278136	-87.57825141	1000826172
45	97864990	37.97281591	-87.57827583	1000826660
50	97875549	37.97284837	-87.57830019	1000851563
60	97035217	37.97288108	-87.57833744	1000840820
66	97321411	37.97292224	-87.578367	1000850098
73	97361816	37.97295885	-87.57838933	1000870605
84	97369141	37.97299426	-87.57840933	1000859863
84	97369141	37.97299426	-87.57840933	1000834961
84	97369141	37.97299426	-87.57840933	1000824219
84	97369141	37.97299426	-87.57840933	1000832031
84	97369141	37.97299426	-87.57840933	1000840332
84	97369141	37.97299426	-87.57840933	1000803467
84	97369141	37.97299426	-87.57840933	1000800293
84	97369141	37.97299426	-87.57840933	1000802246
84	97369141	37.97299426	-87.57840933	1000772705
178	96815918	37.97331105	-87.57773399	1000757813
183	93936401	37.97325423	-87.57772161	1000755859
203	92926025	37.97320905	-87.57771898	1000742432
217	92233826	37.97317621	-87.57771729	1000731445
238	92593262	37.97315949	-87.57771141	1000718750
257	93904175	37.9731534	-87.57769705	1000693604
257	93904175	37.9731534	-87.57769705	1000671387
244	94361511	37.9731448	-87.57763753	1000657227
202	92938354	37.97312707	-87.57759413	1000646484
154	93687683	37.97311606	-87.57755637	1000619385
124	94136475	37.97311757	-87.57751331	1000603027
108	94252197	37.97311547	-87.57748877	1000582275
96	94497498	37.97310767	-87.57747128	1000569824
98	93462280	37.97286405	-87.57740297	1000543701
107	93250244	37.97283608	-87.57737978	1000541992
121	93672974	37.97283042	-87.57735684	1000531006
134	93500854	37.97282293	-87.57733756	1000505859
146	93126831	37.97280708	-87.57731085	1000505859
137	94420715	37.97278164	-87.57728949	1000499512
140	93855408	37.97273517	-87.5772788	1000478760
154	93930542	37.97269429	-87.57727093	1000488281
164	91770630	37.97265066	-87.57726351	1000484131
129	91165955	37.97229281	-87.57728632	1000480713
98	89140259	37.97258134	-87.57722918	1000471680
87	88945923	37.97255762	-87.57723249	1000470947
71	88427979	37.9725246	-87.57723786	1000470703
31	88835144	37.97247081	-87.57724969	1000468018
30	88821594	37.97242701	-87.5772598	1000468750
32	88278564	37.97238905	-87.57726761	1000476074
32	89303589	37.97236557	-87.57727052	1000462646
30	90571899	37.97233789	-87.57727657	1000477539
20	90999817	37.97234431	-87.57730166	1000476563
18	92459290	37.97233626	-87.57732989	1000476807
19	93215454	37.97234761	-87.57734435	1000479248
20	96895447	37.97236145	-87.57735577	1000478760
20	101237244	37.97236819	-87.57736815	1000476318
20	100721008	37.97237424	-87.57738779	1000468262
23	108290161	37.9723857	-87.57739701	1000468506
24	108571411	37.9723946	-87.57739858	1000466553
23	111386292	37.97239485	-87.57739635	1000465820
23	106883240	37.97239849	-87.57741158	1000481934
23	109868774	37.97239779	-87.57742478	1000464111
23	111183960	37.97239558	-87.57744342	1000466064
23	112213684	37.97238472	-87.57746945	1000474854
23	115841736	37.97237391	-87.57749085	1000468262
24	115283813	37.97237895	-87.57751065	1000461914
25	114684631	37.97238852	-87.57752839	1000447998
26	117959717	37.97239753	-87.57756222	1000461670
27	120087219	37.97240418	-87.57760942	1000446533
29	119043152	37.9724086	-87.57765313	1000470215
27	119362427	37.97241149	-87.577674	1000462646
19	111535461	37.97240918	-87.57772435	1000455566
19	115441467	37.97241379	-87.57776997	1000468506
19	116855408	37.97242616	-87.57780811	1000459473
18	119918884	37.97244411	-87.5778524	1000456543
20	123538818	37.97246022	-87.57790057	1000463623
21	121820068	37.97250356	-87.57793423	1000463623
23	122348022	37.97254578	-87.57796134	1000459229
21	122950928	37.9725926	-87.57797799	1000460449
14	122043274	37.97262352	-87.57799716	1000467041
14	121632874	37.97264786	-87.57801667	1000464600
15	121337036	37.97266744	-87.5780377	1000465088
15	120216431	37.97268876	-87.57805998	1000459961
16	120875732	37.97270426	-87.5780741	1000474609
15	121768860	37.97272254	-87.57809587	1000459229
15	122563110	37.9727404	-87.57811639	1000482178
15	122600403	37.97275816	-87.57812017	1000452148
15	122573181	37.97277668	-87.57811686	1000462158
15	122324768	37.97279554	-87.5781088	1000455811
14	116015320	37.97283428	-87.5781296	1000489014
14	110818665	37.97288484	-87.57815389	1000469238
15	116323669	37.972942	-87.57815421	1000472168
15	116992920	37.97299048	-87.57813103	1000475586
16	117127869	37.97302826	-87.57809818	1000476074
17	117148193	37.97305957	-87.57806369	1000480957
17	115332336	37.9730876	-87.57803518	1000468506
17	114862976	37.97310907	-87.57801004	1000478760
16	114713257	37.97311143	-87.57799245	1000477783
16	113065674	37.97310572	-87.57797267	1000480713
16	113498718	37.97309283	-87.57795517	1000489014
16	112493042	37.97306227	-87.57792307	1000478760
15	115460632	37.97303885	-87.57790063	1000480713
14	114754211	37.97301149	-87.57787607	1000482178
13	116142273	37.97298233	-87.57785684	1000454102
13	118777039	37.97295601	-87.577838	1000458496
13	116483276	37.97293608	-87.57782563	1000435791
12	118229736	37.97291421	-87.5778116	1000415039
13	120051453	37.97289738	-87.57780206	1000415771
12	121395447	37.97287755	-87.57778046	1000388184
12	121047852	37.97285801	-87.57775421	1000378662
12	121039429	37.97284205	-87.57773649	1000368408
12	123654846	37.97283058	-87.57772439	1000352783
12	122457703	37.97281771	-87.57769922	1000315918
12	121655640	37.97280378	-87.57767068	1000320557
12	123169983	37.97279926	-87.57764193	1000325439
12	124595093	37.97279557	-87.57760904	1000313232
12	125987305	37.97278954	-87.57758455	1000278564
12	124855347	37.97277759	-87.57755412	1000269775
12	119116150	37.97276204	-87.57752335	1000275391
12	121082397	37.97274786	-87.57749432	1000269043
12	121097351	37.97273554	-87.57746685	1000229004
11	121293091	37.97272168	-87.5774418	1000241943
11	122198730	37.97270579	-87.57741718	1000213379
11	123019531	37.97268915	-87.57739151	1000226807
11	122900269	37.97267594	-87.57737031	1000199219
11	123519409	37.97265946	-87.5773436	1000186035
11	122978027	37.97264373	-87.57731725	1000169189
11	123229370	37.97262731	-87.57729383	1000154297
11	122744812	37.9726048	-87.57727321	1000135254
11	122839478	37.97258526	-87.5772589	1000131836
11	123104797	37.97256787	-87.57724483	1000132813
11	122826843	37.97254386	-87.57722595	1000113281
11	123361206	37.97251572	-87.57720706	1000100830
11	123057495	37.97248814	-87.57719467	1000091309
11	123152832	37.97245258	-87.57719233	1000100098
12	122838257	37.97241143	-87.57719955	1000093994
12	122507813	37.97237775	-87.57721243	1000117432
12	122859741	37.97235231	-87.57722897	1000110107
12	121585754	37.97234201	-87.57724534	1000107178
12	121373535	37.97233999	-87.57726642	1000125244
12	121134644	37.97233728	-87.57728611	1000110840
12	121798096	37.97233087	-87.57730834	1000114502
12	120741577	37.97233479	-87.57732972	1000136475
12	120285034	37.97234287	-87.57733897	1000132568
13	119934875	37.97235329	-87.5773487	1000130859
13	119089539	37.97236085	-87.57736348	1000141846
15	118719177	37.97236665	-87.57737481	1000134521
16	118732788	37.97237396	-87.57738814	1000142090
17	118558716	37.97238014	-87.57741474	1000132324
16	117694580	37.97238701	-87.57744115	1000127197
17	117836609	37.97238673	-87.57746754	1000118408
15	116867065	37.97239216	-87.5774769	1000130371
14	115464478	37.97240609	-87.57748156	1000119385
15	114285950	37.97241577	-87.57749002	1000118652
15	114717773	37.97242159	-87.57750669	1000133301
14	114727356	37.97242795	-87.5775278	1000128418
14	115081787	37.97243204	-87.57755468	1000120117
14	118376221	37.97243206	-87.57757808	1000124023
14	118350708	37.97243123	-87.57760131	1000116699
14	118429932	37.97242981	-87.57762475	1000107178
14	117176697	37.97242849	-87.57764212	1000115234
13	117571716	37.97243379	-87.57765506	1000108643
13	117362305	37.97245066	-87.57767043	1000105225
13	117824463	37.97247103	-87.57768692	1000112061
13	116982849	37.97249653	-87.57770511	1000100830
13	118628906	37.97252139	-87.57771862	1000103271
13	118979370	37.97254405	-87.57773099	1000116943
13	118607178	37.9725652	-87.57775354	1000116943
13	115966614	37.97258707	-87.57778485	1000121338
13	116473999	37.97260258	-87.57781273	1000107910
13	117825256	37.97262919	-87.57783669	1000124512
13	116652405	37.97266383	-87.57786256	1000107178
13	116571960	37.9726956	-87.57788423	1000124512
12	117828308	37.97272261	-87.57790702	1000127441
12	120234253	37.97275352	-87.57793147	1000119385
12	121144775	37.97278187	-87.5779523	1000134766
12	121515076	37.97280599	-87.57796579	1000115479
12	123133545	37.97283157	-87.57797587	1000126953
12	121236145	37.97286184	-87.57798579	1000131592
12	119035156	37.9728951	-87.57798969	1000124756
12	118227966	37.97292914	-87.57798784	1000126953
12	119028809	37.97296291	-87.57797372	1000138184
12	112325012	37.97299414	-87.57796399	1000122559
12	112189697	37.973024	-87.57794756	1000125977
12	111804199	37.97304595	-87.57793218	1000124268
12	111685669	37.97305426	-87.57792992	1000141113
12	112281921	37.97305905	-87.57792648	1000139160
11	110884888	37.97306735	-87.57792533	1000150879
11	110969971	37.97306844	-87.57791396	1000127686
11	110057556	37.97306969	-87.57789569	1000135010
11	110677002	37.97306171	-87.5778724	1000146973
11	111224060	37.97304266	-87.5778435	1000148193
10	111218201	37.97301772	-87.57780952	1000150879
10	111627197	37.97299061	-87.57777326	1000125244
10	112347473	37.97296476	-87.57773751	1000126221
10	113197815	37.97293916	-87.57770361	1000103271
10	113216492	37.97291442	-87.57766589	1000082275
10	112582825	37.97289332	-87.57763263	1000068848
10	114058228	37.97287168	-87.5776009	1000052734
10	114861450	37.97284937	-87.57756966	1000039063
10	114180298	37.97282938	-87.57754085	1000036621
10	115948181	37.97280929	-87.57751469	1000019775
10	116438599	37.97279022	-87.5774906	1000001221
10	114475281	37.97277556	-87.57746525	999981689
10	113587646	37.97276245	-87.57743871	999961182
10	113551086	37.97274894	-87.57740774	999942139
